Date,Book_0,Book_1,Book_2,Book_3,Book_4,Book_5,Book_6,Book_7,Book_8,Book_9
2010-02-08,0.00721585222314014,0.0,-0.0056721634145757704,-0.0005220651821964851,-0.005464508392894807,0.0014806590809226527,,0.0,-0.005871860857202061,0.000987106053948435
2010-02-09,-0.011435822506031701,-0.00329200964659343,0.013810620977653272,0.00399560589012995,0.0007894850303683254,-0.024891551064432305,,-0.0017942879593295022,0.0092128995510113,-0.01460934433494253
2010-02-10,0.0020230049668523153,0.0,-0.0016570252514677935,-0.003816901888375801,-0.00048733209086432305,-0.006117004526574599,,0.0,0.00200161376480974,-0.0027186686784775992
2010-02-11,-0.012787677681285747,-0.004780237952622446,0.008858628853029238,-0.004339740313954543,0.0023710724944184247,-0.009598009898316051,,0.0,-0.004492665211258617,-0.002622393941377964
2010-02-12,-0.0006141826063160161,-0.00031502499369201464,-0.0012315882820436005,0.003294881361387958,0.002951118033422351,0.009197137527617083,,0.0,-0.00043956521091167435,-0.0055074626749676125
2010-02-16,-0.014266301387361069,0.00602578897839029,0.012493199100055577,0.0007540397754350892,-0.007083452807533475,-0.035584226441276456,,0.0,-0.011657952486765422,0.015815211751678424
2010-02-17,-0.005189401191754706,-0.0004219151812071692,-0.000825437221895082,-0.004559753737978367,0.0,0.00014795622907415318,,0.0,-0.0031077041257876912,0.00046348310025614816
2010-02-18,-0.006088551788538066,0.0,-0.0019583634979885023,-0.0016118340560038024,0.0,-0.014457075143344489,,0.0,-0.0036308983000726157,0.006671919033446623
2010-02-19,-0.0008144003274646594,-0.0011593065117830592,0.003330644352711639,0.002158055102740697,0.0,0.0017076452889345228,,0.0,0.0004032327811950509,0.0050583270946915615
2010-02-22,0.0009138483521209939,0.0,-0.000632642304491179,-0.0016546124033450572,0.0006214083522434466,-0.0034814241945366753,,0.0,-6.276484811889027e-05,-0.00232094946302445
2010-02-23,-0.012554392047749219,-0.0027046857717002715,0.008614026260476661,0.006241438728399729,-0.0019156679222171735,-0.017153886539623575,,-0.0017349849221595262,0.0038838519135237282,-0.007623949573166033
2010-02-24,-0.0004961670895438086,0.0006140499377782493,0.0036459912405037037,-0.0009728235291886378,-0.002554991603540946,0.0045547159032737206,,0.0,0.0009605332285382628,0.003826418621233094
2010-02-25,-0.0007889062685866866,-0.001106088094776192,-0.0008687779082045623,-0.004498538662813445,0.000955495796061856,-0.0197524476619082,,0.0,-0.0006156285188135602,-0.008778865627514756
2010-02-26,-0.0014776069851101248,0.0,0.0037630390945596138,-0.0041233314530281,-0.00011197257744510747,0.018143790811663618,,0.0,0.0011182310041019771,-0.002070028493838441
2010-03-01,0.012453519813734104,0.0,-0.0011130291849669024,0.00017495773960374272,-0.002128533324494919,-0.011131949939444885,,0.0,-0.008233726140984499,0.0
2010-03-02,0.00292654101214207,0.0,-0.0043225987336367655,0.0010515433608484948,0.00011111710504452255,0.011211227787582212,,0.0008361545748977342,-0.004577485033212136,0.0
2010-03-03,0.00099468041607631,0.0013736277895790572,-0.002067721976655929,0.0010085687629228346,-0.0006660659193941099,0.012596617837740354,,0.00028419440459323146,-0.0010941515252420153,0.0034364392933358503
2010-03-04,0.0031585437778377523,-0.001791622865821546,0.0018653254719928544,-0.0021102916968105843,-0.0015586001105892255,-0.007571411670168338,,0.0009024410793822149,-0.0010010447136213018,-0.004070091566656954
2010-03-05,0.014687443524073807,0.0,-0.010226753940655023,0.005247814929768868,0.006804572824948563,0.014857153011371027,,0.004196412435449659,-0.01051792458532752,0.003973304503815377
2010-03-08,0.0010565608052111042,0.0,-0.00020919411016803328,-0.0020825689302651717,0.0025311866664138316,-0.0013794255620707685,,0.0003018745157746012,-0.0006759213573678258,-0.0005018616552997882
2010-03-09,0.003625464217966834,-0.0003640244737762588,-0.0012658396328985497,8.895002710476163e-05,0.0005865158484888444,-0.008452922833567189,,0.0010358469194190953,-0.0023711100629598024,-0.0037568545926965286
2010-03-10,0.006288489245083517,0.0014240794591835748,-0.00260967337004974,-0.001024343738136446,0.0022340447907432948,0.005904737816990191,,0.001796711212881005,-0.004070090628947143,0.002624327918662307
2010-03-11,0.003995454757708128,0.00014980784082579968,-0.0006135498835978367,0.0014737484048143123,0.0014761781978699928,0.0006149229530345024,,0.0011415585022023222,-0.001918420098662632,0.0012531136628683253
2010-03-12,0.00014877569509907929,-0.0014963202923842511,7.596952633256596e-06,0.0,0.001991634179647206,-0.009700145854394215,,4.25073414568798e-05,0.000322084793393107,-0.0051518477862820084
2010-03-15,-0.0011365035305007654,-0.000474761085803882,0.0030730072002504044,0.0,-0.0005719616658681204,-0.014557811492580897,,-0.0003247152944287901,0.0018590411733794832,0.00455783348497232
2010-03-16,0.007158035133949636,0.0,-0.0054964145574170386,0.0,-0.006045457526525244,0.01903113038323545,,0.001137948906534276,-0.0015727203788090892,-0.007193391931438099
2010-03-17,-0.0007853908849780877,0.0009171254266223949,-0.004796910088762473,-0.002141022794875602,0.0,0.001070415310938433,,0.0012374696911504137,-0.0034018141527835553,0.0004757401381948591
2010-03-18,0.0015444813709237226,-0.0022812301154677694,0.0038398915970952897,0.000937066876684632,0.0,0.0,,0.0004062545735940163,0.0004989438081369646,-0.0025685754977083177
2010-03-19,-0.0007845233987566388,0.002074393920773835,0.0065777353747872545,-0.00028198766461904966,0.004355549981018614,0.006115501150718239,,-0.0008641020110577356,0.006006573890672195,-0.0027180005114303286
2010-03-22,0.001560451974149298,-0.0005438562423263349,-0.0010467616120237969,-0.00031309357383138954,-0.005055897706351509,0.0,,0.0,0.003182707495413761,-0.0020408197468535505
2010-03-23,0.0013466024955638052,-0.0011755600821329439,-0.0023401701142979655,0.0013447083123086273,0.0011275776097586121,0.002134962004072649,,0.000983790543682155,-0.0032231318574753366,0.0
2010-03-24,-0.0004964199237309508,0.0020720464557252662,0.008620458999617164,0.0,-0.0021807634872024195,0.005574675753423131,,-0.001374569457198874,0.007845176326885783,0.002477633668188058
2010-03-25,0.000292951717681104,-0.001505160595042021,0.0004192492199946009,-0.003648727510093343,-0.0009789289463661532,0.0033322164644006835,,0.0,0.0016082184668758104,0.002221477642933789
2010-03-26,0.0003213399052011308,-0.0018834130187566818,-0.0016396891584152683,0.0008052757218322627,0.0,-0.0008722142642304531,,0.0,0.0001919688694603572,1.8349805666691605e-05
2010-03-29,0.0017455388930390041,0.00032743687776726205,-0.003882078110845461,-0.0021840369167931734,-0.001217253722221745,-0.011319040178393802,,0.0,0.0028918224755252408,-0.014731063956576283
2010-03-30,0.0007061805504530172,-0.0015938672373882528,-0.0012746342146206697,0.0009029821831593335,0.0005662047089469268,-0.00012510412615457378,,0.0,-0.00118231456337341,0.0003896195119997343
2010-03-31,-0.0007144641783242515,-0.003025518559041984,-0.0009523659805132922,0.0,0.004537102995327924,0.004680079247590008,,-0.0006790458637667854,0.0030718187745750747,0.001891253767736245
2010-04-01,-0.0004090822612551337,-0.002671980469496423,-0.014700339435403102,0.0,-0.0010242699567459379,0.00201063752014774,,0.0,-0.002120732318083829,0.010479586788584664
2010-04-05,0.001355410166072472,0.0,-0.0032419555677942005,0.0,0.0,0.01006302112726154,,0.0011642100283805984,-0.006273258754440003,0.014227116687441156
2010-04-06,0.0003727264493493439,0.0004208356341690589,-0.0003701069082916823,0.00045726910015186917,0.0,-0.0010047913335926584,,0.0007482342012499517,-0.0019337345192400822,-0.000893147852082363
2010-04-07,-0.0012496415159171288,0.004383197035409052,0.00445892917955262,0.003652486125390629,0.0,-0.007798321490158078,,-0.0011676866580846118,0.0028172534461162633,-0.003465920662292479
2010-04-08,0.0014981541412092774,0.0006321694378677023,-0.0009170773072895403,-0.0001289498788282931,-0.00047843354563337215,-0.001788196705082623,,0.0,-0.0015033646388855626,-0.0007947540911478325
2010-04-09,0.002075537132306682,0.0039058947590262763,-0.0049836525343947,-0.0006757803942315352,-0.0056550233800549245,-0.002225079693423837,,0.0,-0.0017030820725722595,-0.000988924308188372
2010-04-12,-0.00015135294955973913,-0.002463910425912788,0.001964964488035465,-0.001509223290151494,0.002513134210822354,-0.0033269629759135055,,0.00034354851199536185,-9.440019624062934e-05,0.00046449507585674985
2010-04-13,0.0014455049289618198,-0.00031462278537323457,0.0008845371999865521,-0.0018528174909454417,-0.009800437174074972,0.0013677970146605545,,0.0008352211485890112,-0.001603385897509546,0.00010858896009201412
2010-04-14,0.0023195445351252473,0.0010056980226718821,-0.007870723528905277,0.004012056009740432,0.0,0.016392554587168262,,0.0033302886600644144,-0.005321431246127095,-0.0023640633267328535
2010-04-15,0.0010990229302918486,0.0006094770840366297,0.001972117442767238,0.0,0.0,0.001229840528840731,,0.0007475855462996593,-0.0008055800813107639,0.0012262248907654533
2010-04-16,-0.004409520336357738,-0.009424661014820805,0.014658833046635844,-0.002081645364493845,0.0,-0.022415446366191527,,-0.003982978453000314,0.009841775339214476,-0.014010988236338248
2010-04-19,0.0012426875060928915,0.0,0.00014285379094283425,0.0013992567955217591,-0.0008915345577759747,-0.012426191779630558,,0.0,0.0003536857929132498,0.004022971118105345
2010-04-20,0.0008984732681996954,0.0,-6.124980650322619e-05,-0.0020401199273161197,0.0,0.0063366273674153595,,0.0,0.0011822841555225948,-0.004224418244943573
2010-04-21,0.0004165343527125498,0.0008473378402844567,0.0018079690784497731,-0.007050921689990933,0.0,0.0021144160259898848,,0.0,-0.0013504985693015836,-0.0009397404559955044
2010-04-22,0.0005948297411207948,0.0013949521589649387,0.00046895014699205935,0.0017008267978341049,-0.006161139889355116,0.0016094830459635334,,0.0,-0.002354950556181423,-0.0004404341348061003
2010-04-23,0.0007069122789870411,-0.004023623473177344,0.0005966767374230791,0.002022795347570724,0.0,0.011355388126033872,,0.0005962714620638529,-0.0037408403239293396,-0.0035842378725360214
2010-04-26,-0.0007255313124130228,0.0,0.0,0.0,0.0,-0.00977800189547856,,-0.0008504750776682542,0.001568395951390089,-0.002717770812209117
2010-04-27,-0.00720307568113628,-0.0018526703655264616,0.011921396163230106,0.0,0.0,-0.01974124862460147,,0.0,0.025161162521902047,-0.0033766718144528055
2010-04-28,0.0011915018042334784,-0.0012407056616613825,0.000977584084029543,0.0024361381920645314,-0.0012430259222911745,0.0016679991592971621,,0.0,0.0028163067146383504,-0.005821362636230972
2010-04-29,0.004344772385645494,-2.915928414699071e-05,0.005271251329318222,-0.0011969590637085834,-0.018044567096424657,0.017333589504461733,,0.0,0.011844897684247879,-0.007703817557538548
2010-04-30,-0.004519306541173347,0.0010500542941225513,0.002317857556993097,-0.0032939707000699974,0.0,0.007450720059290372,,0.0,0.014385339862550995,-0.0009559981529111047
2010-05-03,0.003086274207869777,0.0014254998637093725,0.0071939251559607585,0.000373667691742582,-0.013307591441197442,0.004027603977760474,,0.0,0.010435926133548202,0.0010484494528483583
2010-05-04,-0.008700752398129804,-0.0033027087393295356,-0.01389809986091258,-0.00514164478941976,0.0,-0.013436534708935244,,0.0,0.02479565334783155,-0.02310786154094487
2010-05-05,0.003435504876159734,0.0006383842199833752,-0.010296495388939262,-0.001683664671072663,0.005377871820752089,0.0,,0.0015883447429371517,-0.005498942109450633,0.00753133383192961
2010-05-06,0.0007095846512241341,0.003282456854119332,-0.023534415261456238,-0.008824737458094756,0.0,0.027465373987168085,,0.009518550218701802,-0.021162965866952044,0.018310249324778722
2010-05-07,-0.007283593668977184,-0.0008252031570201959,0.0012591705331416797,0.0035718486188353526,0.0033627141055804,0.01141333011394663,,0.005683504493785344,-0.010313077924069524,0.010145182323508115
2010-05-10,0.01669862600436996,-0.0006576261173685877,0.03840832683892116,0.0059185983824414645,0.0,-0.02232619378700107,,-0.013716058520670244,0.032018415777094744,-0.019845505588445396
2010-05-11,0.0006372164744165021,0.00292024985144157,-0.005613163612804185,0.0,-0.0023680904166050176,0.00717345144514242,,0.0,0.005051847251523767,0.0031882006422855203
2010-05-12,-0.0027776289955435316,0.0027257411691626507,0.006646205901654446,0.0,-0.006455455806152521,-0.004234454595683057,,0.0,-0.003494069659109855,-0.001881979820303581
2010-05-13,0.0036774766455916854,-0.003075247873795107,-0.0017952137441037779,0.0018812877645542386,0.0032512281981242007,0.012981749766360406,,0.0,0.008514003898833134,0.0038678837317912673
2010-05-14,0.00020160421509709167,-0.00017510397391728993,-0.008593239196756216,0.004962979254673895,0.012687506172328967,0.030999337151001116,,0.0,0.005921437111399886,0.01623765606668417
2010-05-17,0.0003991908321545982,-0.0009323125115933387,-0.0017147989698290925,0.001054049196998395,0.0,0.02753007843916383,,0.0,0.0007905043556960423,0.024471180834812294
2010-05-18,-0.005471707871118688,0.00036303969155837557,-0.01175806726832952,-0.00438263567497778,0.0,0.006734417747509991,,0.0,-0.007570836026423245,0.00598614910889777
2010-05-19,0.0016303203816393497,-0.0026594514292059466,-0.002347267721802579,-0.0009526198671206489,-0.0018489490041435851,0.003966693323013359,,0.0,-0.006065570699339195,0.0035259496204563196
2010-05-20,0.010228872777797752,-0.0015052367584698079,-0.02428110715070881,-0.006022776914739784,-0.010263716353400709,0.029910166158660767,,0.0,-0.030070068768182245,0.01789953942569235
2010-05-21,-0.0036466308749661946,0.0,0.016213954867567937,-0.00029064850805176387,0.0,-0.006260954561904786,,-0.0036638954990828904,0.009845770110942852,-0.0055652929439153655
2010-05-24,0.0012482814396742408,0.0,-0.00860066787292308,0.0009868450644622431,-0.008936633189701882,0.0020150085681258645,,0.0,-0.007087660556445341,0.0008955593636114953
2010-05-25,-0.0004946729096879654,-0.0004945074829390735,-0.004450517337614344,-0.0013978648276777225,0.0032161445832977085,0.008934402469968794,,0.0,-0.0007301878807109529,0.006181309436721867
2010-05-26,0.005148674531328538,-0.0010508980956778708,-0.003469825190457576,0.0008114584279795357,-0.0008395287490188697,-0.017018540170177898,,0.0,-0.002999137873820412,-0.012726884849785236
2010-05-27,0.004194912542203083,0.0,0.03279781863333661,0.0,0.00915026757093318,-0.04102606676377529,,-0.010183072248698506,0.02888421655511648,-0.018233807450566797
2010-05-28,0.0006301196510147405,0.00016007650863898438,-0.006120382094781187,0.0017174195688506033,0.0,0.008294561307184334,0.009218086506974033,0.0,0.007902299711691308,-0.0008743820944870054
2010-06-01,-0.0044209182877190945,0.000866425330155196,-0.00424884750387422,0.002636032344619066,0.0034673651833890817,0.021308034524382215,0.013017146974632576,0.0,0.01173397497994133,0.0
2010-06-02,0.0012905191745634925,-0.0003252561392096398,0.017621296498029498,-0.003562345044204246,-0.0032659606759090445,-0.014592895308873689,-0.024860967147398938,0.0,0.019758943629676118,0.0
2010-06-03,2.5798926634151842e-05,-0.0030389041799502746,-0.00027679661125415113,-0.0027364932875598297,0.0004720654426120981,-0.008864962711664948,0.003034607315499205,0.0,-0.004802956775562095,0.003090969670655092
2010-06-04,0.007624350224205476,0.003128187605493582,-0.005537566797309743,0.016801831979379317,0.00943398031268089,0.03705174354735776,0.0004339199714762376,0.0,0.027474892701569876,-0.01713900621268105
2010-06-07,-0.0019211271590038048,0.003859376416229132,-0.007993767156024104,-0.0009587877418320845,-0.0008960768762212116,-2.7811585638604087e-05,0.015317984075057856,0.0017786645432967501,-0.010266556896928559,-0.0005305979544750514
2010-06-08,0.0009899832533479258,-0.0020166181265349192,0.01119856362589084,0.0006216750963397022,0.002990981683082613,-0.012155186655704364,-0.004452161401830856,-0.0015302176629526456,0.00402626312212645,-0.003820050299208091
2010-06-09,0.0024712893103861627,-0.0007272767626549604,-0.0025829703800065687,0.00014031404207513754,0.002973886902164935,-0.011955293193461137,0.0068596436510599545,0.0011961289058396757,-0.0032131605659578956,0.004570806061575474
2010-06-10,0.003135152153016213,-0.0026376847546266237,0.0210195014244806,0.002233468771660141,0.02164240829569064,-0.01967981551499265,-0.028878656639386713,-0.00407506469723765,0.021951555727915295,0.005367368197655499
2010-06-11,0.0005815247432804094,0.0034966828775534254,0.0005026972947345479,0.007927100927992564,0.0,0.0053910687876168595,-0.0071985238057004075,0.0,-0.0017765281951172885,-0.005176885326603135
2010-06-14,0.002619441949513926,-0.001366564968956352,0.0003157008189301634,-0.000641724232462601,0.0,-0.002808673096793157,0.0008848980415258056,0.0,-0.0009346053221580997,0.0
2010-06-15,0.0006888093369247228,0.0023244137247195873,-0.008929905853013552,-0.0025793242286687584,-0.007440922434707398,-0.020572780834521076,-0.02477823807330537,0.0,-0.017948210497034343,0.011429322685845043
2010-06-16,-0.0015630463898735208,0.0,0.0,0.0035619088537132415,0.0015136608331324242,-0.00044681460621260883,0.0018552567348686377,0.0,-0.000279326566400695,0.003204735854793972
2010-06-17,0.0001947176261209993,0.0,0.000556411202326585,0.0030522910405972326,-0.0010726500528172034,-8.917579278548971e-05,0.002403022433875801,0.0004568980798071046,-0.0007005047571026823,-0.0031387060001459486
2010-06-18,-8.637773934065673e-05,0.0038146033368930965,-0.0006364113812721407,0.00020448856531879445,0.0015567705967766687,0.00035650398081030763,0.000957298132966411,0.0002735137522761174,-0.000955689496331491,0.001113285513885984
2010-06-21,-0.00038267043546166835,-0.009932436721617588,-0.0019205085709234442,0.0010745758202458516,0.0039039422123865464,0.0008035965447403149,-0.005687288654729117,-0.0016249396156368906,0.0026123069393667155,-0.0013949278919854387
2010-06-22,-0.008788556110195286,0.0017609395530653771,0.0064024482799019955,-0.004465581584041783,0.014853521569900496,0.0004481963691058244,-0.01212050763993,0.0,-0.0006089063970207698,-0.0025736748910536456
2010-06-23,-0.0002451995961903902,-0.0008233841293764366,-0.0009041662112630405,-0.000849615444804136,0.0,0.003324378056206223,-0.003605837500982312,0.0,-0.0009186574210227061,0.0024126930842323954
2010-06-24,-0.008234147757962787,0.0011575233149129893,0.0023370687502030207,0.0007430864327916675,-0.0035281298601671876,-0.0004568370603834637,-0.015886020285130642,0.0,-0.011309367650361769,-0.00048675267337960904
2010-06-25,0.0055329328782390275,0.002407253170224033,0.0013115194079830565,-0.0005067884997350947,0.0,-0.003646326372760589,-0.0019952140843264576,0.0,0.0037735025477724227,-0.008206523086837633
2010-06-28,-0.001074772146168343,0.0,0.0007608201000525789,-0.0011736531966858588,-0.0019664147209080642,0.0021486390794512866,-0.00019135482374893487,0.0,-0.003166931237242365,-0.004206400868059346
2010-06-29,-0.0002307060165008118,0.0005946000846296151,-0.004511389775621599,-0.0013627926170835525,-0.005454855247744657,0.005520358240183687,-0.003848530080418855,0.0,-0.025512678892096262,0.0
2010-06-30,0.0012672785988601803,0.0006761831837369225,-0.003736501133023953,-0.0008408896736242233,-0.003546912050804115,-0.0022335830699526937,-0.0028590552264550206,0.004888514990649192,-0.006757563568923664,0.0008076923216465692
2010-07-01,0.001287253324696036,-0.00762656045038006,0.005660437563905453,-0.00019729693252204528,-0.0011472018162328828,0.009179390107397167,0.003633036970185799,0.001674679736285751,-0.0014496323960656587,0.01409863730557829
2010-07-02,-0.0016116362222589053,0.0,0.000947882275933133,0.000996562404991505,-0.00640343882548892,0.004415612923515488,0.0013160208513436356,0.0019594281865265967,-0.002320597749247688,0.0035750536935136796
2010-07-06,-0.002349091272558529,-0.0033420470305274286,0.010617016318364068,0.0010293980927201796,-0.0037044644399232274,-0.0018208919998354833,-0.004808153627146705,-0.0027475163583695456,0.0024736788889893058,-0.0013601723705877816
2010-07-07,0.0007083066903169899,0.0,0.014309007094040198,0.0014638803708994091,0.008102598627657423,-0.013546480070419298,-0.031710647575719175,-0.004984465182580238,0.007716636287053769,-0.012104344869598598
2010-07-08,0.002210379140825558,-0.0008833844519385403,-0.0037651717314278127,-0.0007964789740171202,0.006224583900842795,-0.0018399357015622454,-0.002218144203150363,0.0,-0.0035543808388540654,-0.003830265742493467
2010-07-09,0.004930338764582154,0.0019622925259987324,-0.004273819585693506,-0.0021420327366515335,0.004239983210131785,-0.00036464908977573707,0.00848402199520304,0.0,-0.007706871803845106,0.0007622293480470512
2010-07-12,-0.004103958963120977,-0.001723562465699624,0.003511984386141334,-0.00015115807537745274,0.0010467563203169956,0.008797812265433169,0.0011330759492521603,0.0,0.0023443659135621076,-0.004339495953995052
2010-07-13,0.00509366699926353,0.0017385449195408853,-0.007966428811497957,-0.003213945512968136,0.00820789777804524,-0.02103161167984453,-0.0010639980980111652,0.0,-0.01310130657189954,0.0
2010-07-14,-0.0004411225165739663,-0.0001013814773307864,-0.00012287286304458867,0.006292713634203639,0.0019685056436852997,0.00036227574890006496,0.002582360014533047,0.0,-0.0004388534697431501,-0.00025587483908843617
2010-07-15,-0.0020146172851952804,-0.00011834267627801598,0.0004921285339334583,0.0012458838364870495,0.0016392646733266458,-0.004793641246186642,0.0003021869803497834,0.0,0.002088982228299341,0.0016044538720149967
2010-07-16,0.004119236062978052,-0.0026389328320978846,0.01707188306857215,-0.0006107456267480382,-0.005412832294062919,0.012408957906193053,-4.84579939458718e-05,0.0,0.015335666187324671,-0.006893865503440584
2010-07-19,-0.001009652766179009,-0.0008056868318884747,0.0022905328005151412,0.0007689245500127201,0.004107406029898157,-0.002966737287220189,0.0013319505432880518,0.0,0.005066394844820121,0.0
2010-07-20,0.000645009629908766,-0.001589904332946146,-0.0003924907135539859,-0.00018715391075657672,0.003112988686775305,-0.009098945754513244,0.0004919821708171401,0.0,0.009289199482716204,0.004143825312049672
2010-07-21,-0.005129494266111992,-0.0013716297321785032,0.007434995392626931,-0.002117959213017856,-0.0034679638774865462,0.008749072256469637,-0.00035051448966211263,0.0,0.0027701664272843374,-0.006537772721399043
2010-07-22,0.003987155727058711,0.0,-0.009650556940366354,0.0014455223645234994,0.018725091216210688,-0.026230963163442533,0.001495607115418629,0.0,0.013621631877455465,0.004430365915895123
2010-07-23,0.004951552655596547,0.0013178234955318446,-0.004898580149557328,0.0013261178183568562,-0.002129424236280856,0.0006219318835553933,-0.0011712922534977688,0.0,-0.010961054777717073,-0.001318868035246908
2010-07-26,-0.002174267109048722,0.0,-0.0038187975039405903,-0.0010657022135866084,-0.0041716881826461645,0.00017825199040515382,-0.0010828174105905752,0.0026666149226922515,-0.006691292319095865,-0.0004492330282842448
2010-07-27,-0.00034971325247716567,0.0034799074883051116,-7.847476028375076e-05,-0.006023444690009955,3.2593857025827365e-05,0.009835439656559152,-0.0002601737464725251,-7.433535613500717e-05,0.0006341364499681923,-0.0066535509965042205
2010-07-28,0.00145459690721296,-0.0007135846303897742,0.0030052720241702247,0.0012165266571163569,0.00097693262079529,0.0027649838701764295,-0.0007579822615784715,0.0,0.00667278733420873,0.0028887143608154167
2010-07-29,3.0144284978272928e-05,0.0,-0.001596314434104709,-0.00011384326836944014,0.004209183469729483,0.011022801750823685,0.006127621601203337,0.0,0.0011445343169363075,0.003193091707291688
2010-07-30,0.0004068652940283496,0.0,-0.00093526229389429,0.005836638972989083,-0.0029614311466382714,0.005850575487403598,-0.0010031168154113201,0.0,0.00048545897854481714,0.005902368590772176
2010-08-02,-0.007036651961196794,-8.659286982894975e-05,-0.016106743797456764,0.005264360884850258,-0.016781247780672692,0.016747687683844915,-0.020676845736399496,0.0,0.0041579664965264,0.00854326409209458
2010-08-03,-0.0014835449418373198,0.000389472861932183,0.0019009510623453846,0.002164845165674084,0.001614077043124847,0.005400704260756317,0.004536919048452159,-0.0012962625852720455,0.003888135846159502,0.006762769817134245
2010-08-04,0.0032472765830184325,0.0018881025184369182,-0.0006804479512130998,-0.0009565300586237141,-0.003547440710293559,0.001600326635538618,-0.00839856937009742,0.0,-0.005604350824313475,0.0036766742185278347
2010-08-05,-0.0006252427838950997,0.00022275713974577726,0.0016618910957144504,0.0017500869657638973,0.006283502529105145,-0.004854969147784138,0.0017024888687956485,-0.00048642539108447103,0.0034824422090764862,-0.0032148573361096616
2010-08-06,-0.0012565004527584078,0.0007351623835511357,-0.00018883157665582228,0.0013634012510756466,0.0023138748903480666,-0.010918804810519146,0.0027856755194224925,0.0,6.64346554490991e-05,-0.00507308525726782
2010-08-09,0.0022385561620539562,-0.0003733832532971992,-0.0019909456608802056,0.0004619597323587271,-0.005714838044712178,0.004333372609904629,-0.006090969286282055,0.0,0.001364811473510863,0.0027890879864349077
2010-08-10,-0.0018531700914291432,0.0,0.010530463292954853,-0.0002630912634728755,0.004884000487034357,-0.009366445846699656,0.007053962221131416,-0.0020154177774661186,0.007958334123548372,-0.006392197976900111
2010-08-11,-0.004538439820587131,0.0,0.02239310506790611,-0.0016760074525948854,0.004158614021453622,-0.01709930996410034,0.027309186994643964,0.0,-0.007118592877561869,0.003500285868928995
2010-08-12,-0.0006292373837909898,0.0024373621097753873,0.00019254960297746906,0.00030842287115272204,0.004165915154770161,-0.0109460113561902,0.007030101060086225,0.0,-0.0031380611783662915,0.0026226682975210394
2010-08-13,-0.0011309225473816187,-5.051575338008707e-05,0.0006041592162727335,-0.0015588300727479854,0.0,-0.000178351585570935,0.005025081647935026,0.0,-0.002599554841073104,0.001574741444066959
