Date,equity
2010-11-18,1.054436004629828
2010-11-19,1.0536082953802273
2010-11-22,1.0546368435098976
2010-11-23,1.0561061300249641
2010-11-24,1.0604415646923877
2010-11-26,1.0651087175949232
2010-11-29,1.0645234969447808
2010-11-30,1.0636525045011405
2010-12-01,1.067583484540388
2010-12-02,1.0659968166964744
2010-12-03,1.06670105167401
2010-12-06,1.073321049156513
2010-12-07,1.0727202091182753
2010-12-08,1.0695395758203128
2010-12-09,1.071640380648879
2010-12-10,1.0711325773358376
2010-12-13,1.0709256684910253
2010-12-14,1.066379367955932
2010-12-15,1.063384667620813
2010-12-16,1.0644606909804464
2010-12-17,1.0716721932569573
2010-12-20,1.073269547102469
2010-12-21,1.0744369440216712
2010-12-22,1.075391654638691
2010-12-23,1.0755571037799458
2010-12-27,1.0752377000680096
2010-12-28,1.0817013070414316
2010-12-29,1.0865193944103912
2010-12-30,1.0841193530129571
2010-12-31,1.0825092272515495
2011-01-03,1.0820980426306024
2011-01-04,1.0781949684253547
2011-01-05,1.0855002460324406
2011-01-06,1.0899210476042378
2011-01-07,1.0922925294089094
2011-01-10,1.0939462820032295
2011-01-11,1.0953255674390021
2011-01-12,1.0940850657894048
2011-01-13,1.0951064719244052
2011-01-14,1.0909832692862076
2011-01-18,1.0880097294647908
2011-01-19,1.0895581683056925
2011-01-20,1.0905036094795924
2011-01-21,1.092180817506995
2011-01-24,1.0930453409519347
2011-01-25,1.0935331220987525
2011-01-26,1.0949882543592757
2011-01-27,1.097395672934578
2011-01-28,1.0918557841990864
2011-01-31,1.0925065321545526
2011-02-01,1.0905534628078513
2011-02-02,1.0915116578852229
2011-02-03,1.087140292745225
2011-02-04,1.084241576764351
2011-02-07,1.086051360597651
2011-02-08,1.0863453368940779
2011-02-09,1.0890768061417118
2011-02-10,1.087603590153716
2011-02-11,1.092207512212814
2011-02-14,1.0937382379937728
2011-02-15,1.093870840768293
2011-02-16,1.0926215791869522
2011-02-17,1.0920141946627688
2011-02-18,1.0921291627716752
2011-02-22,1.0904720090858206
2011-02-23,1.0937786832614111
2011-02-24,1.0886759819926384
2011-02-25,1.0878828438538424
2011-02-28,1.0837827809365848
2011-03-01,1.0925271415129965
2011-03-02,1.0966613986219635
2011-03-03,1.0972134202158934
2011-03-04,1.102045137814838
2011-03-07,1.1038780989715777
2011-03-08,1.0999648382735827
2011-03-09,1.1032703186282187
2011-03-10,1.1082442584439716
2011-03-11,1.1089406632575376
2011-03-14,1.1123000156335645
2011-03-15,1.0997289869779219
2011-03-16,1.0920840326951238
2011-03-17,1.0937148052433308
2011-03-18,1.0961972577692194
2011-03-21,1.0976097187836265
2011-03-22,1.0995035945811593
2011-03-23,1.1003893734139116
2011-03-24,1.0944168454920145
2011-03-25,1.0952392804102242
2011-03-28,1.0930495214120053
2011-03-29,1.0900795634423104
2011-03-30,1.0876753945760587
2011-03-31,1.089582595181039
2011-04-01,1.0878015222045496
2011-04-04,1.0884118008691315
2011-04-05,1.091345654910404
2011-04-06,1.086537861790527
2011-04-07,1.0886109465857847
2011-04-08,1.092963477241617
2011-04-11,1.088187690233865
2011-04-12,1.0864754921101847
2011-04-13,1.0873960014109119
2011-04-14,1.0885002559604802
2011-04-15,1.0857448697869427
2011-04-18,1.091435985603441
2011-04-19,1.0894599130201081
2011-04-20,1.090230006359704
2011-04-21,1.090248534754771
2011-04-25,1.0901740720845774
2011-04-26,1.084463844578746
2011-04-27,1.0938770473064814
2011-04-28,1.0926476028463004
2011-04-29,1.099931209867415
2011-05-02,1.093158366415041
2011-05-03,1.0945428749716541
2011-05-04,1.0916374817623946
2011-05-05,1.0884953020070383
2011-05-06,1.092943034848377
2011-05-09,1.090585455358221
2011-05-10,1.090443406046742
2011-05-11,1.0960306467833543
2011-05-12,1.096786026121306
2011-05-13,1.0995532133397303
2011-05-16,1.0954244203898944
2011-05-17,1.0915800011383334
2011-05-18,1.0944361717328723
2011-05-19,1.093726883526574
2011-05-20,1.0972272845623467
2011-05-23,1.0980680256148785
2011-05-24,1.0964497308835286
2011-05-25,1.099478752852144
2011-05-26,1.0970068633253187
2011-05-27,1.0982015803349159
2011-05-31,1.0919647647724195
2011-06-01,1.0964317368575451
2011-06-02,1.102218825079757
2011-06-03,1.1019306108456426
2011-06-06,1.1019371790917754
2011-06-07,1.102903936902679
2011-06-08,1.104516254873941
2011-06-09,1.1082288450777478
2011-06-10,1.103110936523124
2011-06-13,1.1035183641705733
2011-06-14,1.1114980349086896
2011-06-15,1.112370622180241
2011-06-16,1.1107059668435795
2011-06-17,1.1156461761404348
2011-06-20,1.1144950896992218
2011-06-21,1.1185288836772165
2011-06-22,1.1193737393331595
2011-06-23,1.1184955380574766
2011-06-24,1.1207768420775122
2011-06-27,1.127518353975923
2011-06-28,1.1274526542578196
2011-06-29,1.1237592903822808
2011-06-30,1.121882517820634
2011-07-01,1.1161177832666973
2011-07-05,1.1170370626088668
2011-07-06,1.1209520318755806
2011-07-07,1.120982782241091
2011-07-08,1.1241360043163282
2011-07-11,1.1314676346194554
2011-07-12,1.1319066480734548
2011-07-13,1.1395602350169127
2011-07-14,1.1474130932946625
2011-07-15,1.1485909310039883
2011-07-18,1.1565979217755278
2011-07-19,1.169497127490324
2011-07-20,1.1755330341520749
2011-07-21,1.172215310555077
2011-07-22,1.1773649609605743
2011-07-25,1.1841065326460212
2011-07-26,1.1882265532100462
2011-07-27,1.1896408739813227
2011-07-28,1.1898551336563683
2011-07-29,1.1833261241859017
2011-08-01,1.1780108180243782
2011-08-02,1.180499266599896
2011-08-03,1.1801878155683958
2011-08-04,1.1607272053534166
2011-08-05,1.162164752579006
2011-08-08,1.1733521078355011
2011-08-09,1.1687631303069608
2011-08-10,1.1668866556191853
2011-08-11,1.1697298114305807
2011-08-12,1.1721100217310367
2011-08-15,1.1811575378053334
2011-08-16,1.1826752880645983
2011-08-17,1.182742856746133
2011-08-18,1.176410429563188
2011-08-19,1.1773880488010293
2011-08-22,1.1857058404656446
2011-08-23,1.1782593657914548
2011-08-24,1.166680171012965
2011-08-25,1.1665382344139923
2011-08-26,1.1770745292587896
2011-08-29,1.179978493562069
2011-08-30,1.1906353352609291
2011-08-31,1.1896404971732741
2011-09-01,1.1997963633291007
2011-09-02,1.1908459453067883
2011-09-06,1.1840259009510763
2011-09-07,1.1996784247176278
2011-09-08,1.1933621680369664
2011-09-09,1.177226177244465
2011-09-12,1.1716291518316393
2011-09-13,1.1767944307957492
2011-09-14,1.180312939952986
2011-09-15,1.1831925968922274
2011-09-16,1.1882175127855061
2011-09-19,1.1833521786246488
2011-09-20,1.1829073896703999
2011-09-21,1.1625403268100005
2011-09-22,1.152839946645172
2011-09-23,1.1528815065581322
2011-09-26,1.1593269447126666
2011-09-27,1.1646050552647498
2011-09-28,1.1531429312596833
2011-09-29,1.1609565803742117
2011-09-30,1.1589271009969153
2011-10-03,1.153731032838445
2011-10-04,1.1503796678449651
2011-10-05,1.1492862929109153
2011-10-06,1.155457343611105
2011-10-07,1.1476429404924282
2011-10-10,1.165867781382549
2011-10-11,1.1597430701051608
2011-10-12,1.1541931355437032
2011-10-13,1.15932775462683
2011-10-14,1.1542639776311738
2011-10-17,1.1553873861234936
2011-10-18,1.156614609121713
2011-10-19,1.1507553380833055
2011-10-20,1.1471962764159769
2011-10-21,1.1511829641502442
2011-10-24,1.1591203840109148
2011-10-25,1.1632462138740831
2011-10-26,1.1663176321875433
2011-10-27,1.165079353552126
2011-10-28,1.1721551457269088
2011-10-31,1.194627532194891
2011-11-01,1.183665508739143
2011-11-02,1.1913087138909628
2011-11-03,1.2032274097822766
2011-11-04,1.2016179772109956
2011-11-07,1.2046809035147508
2011-11-08,1.2016071586548485
2011-11-09,1.1982339547517813
2011-11-10,1.202419252026403
2011-11-11,1.2082380147495737
2011-11-14,1.215999627404164
2011-11-15,1.2165571270040707
2011-11-16,1.2155704694377083
2011-11-17,1.2050803518766051
2011-11-18,1.2061428764768374
2011-11-21,1.2009290679708722
2011-11-22,1.1983531922530732
2011-11-23,1.1859446239258047
2011-11-25,1.1871838543439233
2011-11-28,1.192388038676416
2011-11-29,1.1923262569516155
2011-11-30,1.2023414940608916
2011-12-01,1.2007468851900225
2011-12-02,1.2053854494960712
2011-12-05,1.1985628751447575
2011-12-06,1.2012849914712636
2011-12-07,1.2050705408682478
2011-12-08,1.2172099977364346
2011-12-09,1.2179765549603598
2011-12-12,1.2175394402613597
2011-12-13,1.2155870540160496
2011-12-14,1.2120424592965025
2011-12-15,1.216389530286654
2011-12-16,1.2091648408650892
2011-12-19,1.206873065573852
2011-12-20,1.2086571767751468
2011-12-21,1.2034862483193949
2011-12-22,1.202921672485488
2011-12-23,1.201777163289457
2011-12-27,1.2030984173032557
2011-12-28,1.2068162320216413
2011-12-29,1.2091630883267872
2011-12-30,1.2081295395315657
2012-01-03,1.207225942158401
2012-01-04,1.206094533774897
2012-01-05,1.2057882148385797
2012-01-06,1.2132855339616275
2012-01-09,1.2121038645233786
2012-01-10,1.213570503861533
2012-01-11,1.2171951932119065
2012-01-12,1.2188580369824225
2012-01-13,1.2187272092691903
2012-01-17,1.217713619528684
2012-01-18,1.2184898180078447
2012-01-19,1.2213991040387906
2012-01-20,1.2144890239035586
2012-01-23,1.209230559264017
2012-01-24,1.208168393073548
2012-01-25,1.2090641122979113
2012-01-26,1.2154742756509769
2012-01-27,1.2156925772296407
2012-01-30,1.2228332543615497
2012-01-31,1.2179372737206031
2012-02-01,1.2187634317174942
2012-02-02,1.220780979370891
2012-02-03,1.214834143885618
2012-02-06,1.2210943548437956
2012-02-07,1.215430272368348
2012-02-08,1.2154067464729454
2012-02-09,1.2168866354909824
2012-02-10,1.2269945736815902
2012-02-13,1.22206386532094
2012-02-14,1.229563460410222
2012-02-15,1.2272688437458843
2012-02-16,1.2292980603330714
2012-02-17,1.2282343954719532
2012-02-21,1.2356173299636408
2012-02-22,1.2414351206319385
2012-02-23,1.240217233470125
2012-02-24,1.2417999166183553
2012-02-27,1.2420869044546425
2012-02-28,1.2469984398915774
2012-02-29,1.2345425554865375
2012-03-01,1.237684879631383
2012-03-02,1.2391025379526355
2012-03-05,1.2403448371782655
2012-03-06,1.2505693427102091
2012-03-07,1.250481815768659
2012-03-08,1.247962022687487
2012-03-09,1.2485752423972383
2012-03-12,1.2478531216845974
2012-03-13,1.236054260297298
2012-03-14,1.231198220387881
2012-03-15,1.2286931386632864
2012-03-16,1.2270766873943733
2012-03-19,1.2259529488272465
2012-03-20,1.230549027696229
2012-03-21,1.2328137133175927
2012-03-22,1.2356427841185462
2012-03-23,1.2330719515698112
2012-03-26,1.2314071450203725
2012-03-27,1.231065622857928
2012-03-28,1.2336596219566323
2012-03-29,1.2318455589537833
2012-03-30,1.2403990060124603
2012-04-02,1.239757204963599
2012-04-03,1.247162121582218
2012-04-04,1.2610889855265066
2012-04-05,1.2621217916491365
2012-04-09,1.2469506612716763
2012-04-10,1.2409557007810046
2012-04-11,1.2468117257254616
2012-04-12,1.2470366699984474
2012-04-13,1.2430976332434005
2012-04-16,1.2421416873555564
2012-04-17,1.2399928068170256
2012-04-18,1.2417234665956018
2012-04-19,1.2421048553509313
2012-04-20,1.2386083006361064
2012-04-23,1.2413971030310154
2012-04-24,1.2412276850341377
2012-04-25,1.2412591042221357
2012-04-26,1.2401957841177642
2012-04-27,1.2377958135985163
2012-04-30,1.2400556454357656
2012-05-01,1.2380749557453208
2012-05-02,1.2417105242463087
2012-05-03,1.245316437873529
2012-05-04,1.2485834592749232
2012-05-07,1.2483364504073875
2012-05-08,1.2475264368598713
2012-05-09,1.2517699278070091
2012-05-10,1.2537798188213347
2012-05-11,1.2498413285580172
2012-05-14,1.2487648653326964
2012-05-15,1.250295767279634
2012-05-16,1.2504616412445255
2012-05-17,1.2409480058800635
2012-05-18,1.239404178643276
2012-05-21,1.2394606015984753
2012-05-22,1.2422818295479825
2012-05-23,1.2433805321192721
2012-05-24,1.2421321156747116
2012-05-25,1.2397218075114875
2012-05-29,1.2472197874710307
2012-05-30,1.2548745386713827
2012-05-31,1.2582701087475041
2012-06-01,1.2582666606275041
2012-06-04,1.2573011878446196
2012-06-05,1.2600432690596628
2012-06-06,1.26461140222693
2012-06-07,1.2690567479893762
2012-06-08,1.2670690147116614
2012-06-11,1.2710298687248949
2012-06-12,1.2717953164883797
2012-06-13,1.277172617847004
2012-06-14,1.2756655839263658
2012-06-15,1.278531844749508
2012-06-18,1.2782499671984546
2012-06-19,1.2845604024658952
2012-06-20,1.2903605262560924
2012-06-21,1.2995529423292693
2012-06-22,1.3025628674344285
2012-06-25,1.3019767676836889
2012-06-26,1.305896706880449
2012-06-27,1.3083490270497018
2012-06-28,1.312544118023907
2012-06-29,1.3167880319006822
2012-07-02,1.3178694956441448
2012-07-03,1.3153733969354868
2012-07-05,1.3192651249848042
2012-07-06,1.3185295618211537
2012-07-09,1.3171485559621419
2012-07-10,1.3184421859145348
2012-07-11,1.3190552411795957
2012-07-12,1.3141382678169529
2012-07-13,1.316394188571696
2012-07-16,1.3167932335724428
2012-07-17,1.3204397283248708
2012-07-18,1.3203191146612365
2012-07-19,1.326433809594522
2012-07-20,1.3282058703245994
2012-07-23,1.3187818805086644
2012-07-24,1.315674998852731
2012-07-25,1.3170075265564627
2012-07-26,1.3285681942036631
2012-07-27,1.3364674383809148
2012-07-30,1.3409555431674183
2012-07-31,1.342433569940516
2012-08-01,1.339966863715369
2012-08-02,1.3406183935939442
2012-08-03,1.3442293785854975
2012-08-06,1.344438215776673
2012-08-07,1.3419360936521976
2012-08-08,1.3393878929886094
2012-08-09,1.3394544553016445
2012-08-10,1.3412011804907735
2012-08-13,1.3429261601179618
2012-08-14,1.3437607002797154
2012-08-15,1.3372079812615798
2012-08-16,1.3313624759454397
2012-08-17,1.3338926775615716
2012-08-20,1.3355640299075298
2012-08-21,1.3348318838836537
2012-08-22,1.340870834299269
2012-08-23,1.3400538473831136
2012-08-24,1.3406500698938433
2012-08-27,1.3394041711568616
2012-08-28,1.3371525650300553
2012-08-29,1.3377547862770371
2012-08-30,1.3388292988212231
2012-08-31,1.3340677348828607
2012-09-04,1.3317785398573327
2012-09-05,1.3309264260593254
2012-09-06,1.3382133255876885
2012-09-07,1.3427931292789692
2012-09-10,1.340627699308696
2012-09-11,1.3373285248604394
2012-09-12,1.3311275028833822
2012-09-13,1.333177892896308
2012-09-14,1.326033520510502
2012-09-17,1.328284222637316
2012-09-18,1.3345962314148936
2012-09-19,1.33906159491817
2012-09-20,1.341700569112116
2012-09-21,1.3416816020147868
2012-09-24,1.3390794756887396
2012-09-25,1.3379733291520506
2012-09-26,1.3339387810589005
2012-09-27,1.335016760348615
2012-09-28,1.3364966932683873
2012-10-01,1.3334614243577587
2012-10-02,1.333451254171998
2012-10-03,1.3367099724151237
2012-10-04,1.3397014441840893
2012-10-05,1.3348605530349553
2012-10-08,1.3398897507210314
2012-10-09,1.3370641177347904
2012-10-10,1.336826677307669
2012-10-11,1.336132202036099
2012-10-12,1.334224771406195
2012-10-15,1.3320999443849708
2012-10-16,1.3340796628242997
2012-10-17,1.3245201608881518
2012-10-18,1.3231452971239144
2012-10-19,1.330512750525582
2012-10-22,1.329669124077698
2012-10-23,1.3361361303615091
2012-10-24,1.3410817635385834
2012-10-25,1.3411739415068618
2012-10-26,1.3426944855314564
2012-10-31,1.3420567156270118
2012-11-01,1.3430192249700306
2012-11-02,1.3431175307318746
2012-11-05,1.3410509696329507
2012-11-06,1.347239351171409
2012-11-07,1.360234067789022
2012-11-08,1.3525427425287826
2012-11-09,1.3503390956121666
2012-11-12,1.3485185865106055
2012-11-13,1.3494840656510867
2012-11-14,1.3503864631049616
2012-11-15,1.3500931233553697
2012-11-16,1.3505583671997203
2012-11-19,1.3540475291261482
2012-11-20,1.3533967567962006
2012-11-21,1.353285723006709
2012-11-23,1.3492136430081412
2012-11-26,1.352578758003733
2012-11-27,1.3527009527441187
2012-11-28,1.3492127510207546
2012-11-29,1.3460848857098717
2012-11-30,1.347119407602654
2012-12-03,1.3482887219526172
2012-12-04,1.346850906838546
2012-12-05,1.34486208627076
2012-12-06,1.3408347633180084
2012-12-07,1.343215241650061
2012-12-10,1.3415424788830688
2012-12-11,1.3397154440092474
2012-12-12,1.3372361568914288
2012-12-13,1.3405283287895595
2012-12-14,1.3390939229740269
2012-12-17,1.3420139109303746
2012-12-18,1.335868289665951
2012-12-19,1.3362548244570291
2012-12-20,1.3348613287348767
2012-12-21,1.3399199640406827
2012-12-24,1.340804022233256
2012-12-26,1.3409808105154977
2012-12-27,1.3380305638768453
2012-12-28,1.3408631652303067
2012-12-31,1.3387483208622692
2013-01-02,1.3193604404481896
2013-01-03,1.3147655159132914
2013-01-04,1.313692187509391
2013-01-07,1.3152607632748163
2013-01-08,1.3168623217013695
2013-01-09,1.3154726622247686
2013-01-10,1.3138112745236379
2013-01-11,1.3167927653166325
2013-01-14,1.3155761478110533
2013-01-15,1.3129479226663212
2013-01-16,1.3145987161473573
2013-01-17,1.3172713637970663
2013-01-18,1.3200748695278504
2013-01-22,1.3210288551653595
2013-01-23,1.3220214100588863
2013-01-24,1.3177431642404411
2013-01-25,1.3114902716233923
2013-01-28,1.3108038222445417
2013-01-29,1.3073676505275664
2013-01-30,1.3061400487385706
2013-01-31,1.3104710850589445
2013-02-01,1.3036058430513924
2013-02-04,1.3069180679547696
2013-02-05,1.304907758913365
2013-02-06,1.306247722498032
2013-02-07,1.3078722754399488
2013-02-08,1.3074556892656688
2013-02-11,1.3053432177782882
2013-02-12,1.30288351292149
2013-02-13,1.3020088802728715
2013-02-14,1.308621080333745
2013-02-15,1.314287814117911
2013-02-19,1.3115619724259462
2013-02-20,1.3200982051881303
2013-02-21,1.3208844181937056
2013-02-22,1.316155337046565
2013-02-25,1.3121284681910077
2013-02-26,1.3076486786872847
2013-02-27,1.3055498757326554
2013-02-28,1.3060467125786963
2013-03-01,1.3066822235699014
2013-03-04,1.30790872397065
2013-03-05,1.3070108298423493
2013-03-06,1.3070345199562234
2013-03-07,1.3036445968989334
2013-03-08,1.3017067428468276
2013-03-11,1.3026782017368868
2013-03-12,1.3024221666861082
2013-03-13,1.301515663791842
2013-03-14,1.2997112010235452
2013-03-15,1.2976980239539144
2013-03-18,1.2975981285015767
2013-03-19,1.297085338971687
2013-03-20,1.3036014707455843
2013-03-21,1.3042666129182279
2013-03-22,1.3045027845502362
2013-03-25,1.3066385223654888
2013-03-26,1.3070755816430049
2013-03-27,1.299424852868218
2013-03-28,1.302567000085391
2013-04-01,1.2966673933292283
2013-04-02,1.3042469898872928
2013-04-03,1.2959264858010249
2013-04-04,1.2866287011584456
2013-04-05,1.2704859612913564
2013-04-08,1.2756031425427679
2013-04-09,1.2755837853634346
2013-04-10,1.2828024947507486
2013-04-11,1.281077940675329
2013-04-12,1.282692819894332
2013-04-15,1.3216369708974263
2013-04-16,1.323278886742914
2013-04-17,1.3191884062794954
2013-04-18,1.3133023550126095
2013-04-19,1.311134178417979
2013-04-22,1.3079425801019091
2013-04-23,1.3105097317500176
2013-04-24,1.3047020256354551
2013-04-25,1.3023341143667426
2013-04-26,1.3030126584130455
2013-04-29,1.300454820663463
2013-04-30,1.3005123522204185
2013-05-01,1.2973930352422167
2013-05-02,1.2987304324049629
2013-05-03,1.3135958963053997
2013-05-06,1.3153447961145444
2013-05-07,1.3178375522939145
2013-05-08,1.3144183153710294
2013-05-09,1.3158774454049966
2013-05-10,1.3140290868429665
2013-05-13,1.3141123385680376
2013-05-14,1.3154158550717976
2013-05-15,1.3227581211230142
2013-05-16,1.3256230938697404
2013-05-17,1.3294871598498803
2013-05-20,1.314061848814032
2013-05-21,1.321460853186449
2013-05-22,1.3210338864706517
2013-05-23,1.3225892771419414
2013-05-24,1.325650103446639
2013-05-28,1.3163019387780128
2013-05-29,1.317998790460088
2013-05-30,1.3163595942755117
2013-05-31,1.3156294257861325
2013-06-03,1.3128611803936463
2013-06-04,1.3132618098960855
2013-06-05,1.3118873096250283
2013-06-06,1.3117451440196826
2013-06-07,1.3250915033643917
2013-06-10,1.3195946003231032
2013-06-11,1.3186575959592786
2013-06-12,1.3152687649585177
2013-06-13,1.3151638889399189
2013-06-14,1.315239594631015
2013-06-17,1.3169720367949405
2013-06-18,1.317465959354735
2013-06-19,1.3169549505155385
2013-06-20,1.3413969564786943
2013-06-21,1.338184658944559
2013-06-24,1.3374399639602406
2013-06-25,1.340520568928357
2013-06-26,1.3637902721992723
2013-06-27,1.3752157269863994
2013-06-28,1.362951219964523
2013-07-01,1.3568656541829136
2013-07-02,1.3598693792582135
2013-07-03,1.3591906880907216
2013-07-05,1.3707444474766772
2013-07-08,1.3701076369948448
2013-07-09,1.3707704874135682
2013-07-10,1.3701162214684446
2013-07-11,1.3766263644054169
2013-07-12,1.3811836642613642
2013-07-15,1.3798382843471715
2013-07-16,1.3759194381180664
2013-07-17,1.375899435657623
2013-07-18,1.381981711457971
2013-07-19,1.3812151278249982
