Date,portfolio
2010-11-03,0.002687423847591814
2010-11-04,0.015487756494955677
2010-11-05,-0.0032522320562356163
2010-11-08,0.00565860624657914
2010-11-09,-0.006457699724572425
2010-11-10,0.0018321025061655753
2010-11-11,0.0004362705092654546
2010-11-12,-0.007574633459226898
2010-11-15,-0.0026982793699536186
2010-11-16,0.00678088222909937
2010-11-17,-2.9267570549438074e-05
2010-11-18,0.0007803930630952327
2010-11-19,-0.0007849781740821068
2010-11-22,0.0009762149122974901
2010-11-23,0.0013931682020292208
2010-11-24,0.00410511268154566
2010-11-26,0.004401141050982269
2010-11-29,-0.0005494468691083393
2010-11-30,-0.0008181993597512276
2010-12-01,0.003695737115846234
2010-12-02,-0.001486223669520991
2010-12-03,0.0006606351599794474
2010-12-06,0.006206047582041758
2010-12-07,-0.0005597952622936015
2010-12-08,-0.0029650166659736087
2010-12-09,0.0019642142058698916
2010-12-10,-0.0004738560828903138
2010-12-13,-0.00019316828671840227
2010-12-14,-0.00424520643108617
2010-12-15,-0.0028082879555887943
2010-12-16,0.0010118853434673072
2010-12-17,0.006774794351371114
2010-12-20,0.0014905246730877778
2010-12-21,0.0010877015213504211
2010-12-22,0.0008885683076443409
2010-12-23,0.0001538501257108996
2010-12-27,-0.0002969658336259302
2010-12-28,0.006011328446736261
2010-12-29,0.0044541754157047305
2010-12-30,-0.002208926421176872
2010-12-31,-0.0014851923424600102
2011-01-03,-0.0003798439870957179
2011-01-04,-0.0036069506195199517
2011-01-05,0.00677546994840343
2011-01-06,0.004072593799914514
2011-01-07,0.0021758289831033837
2011-01-10,0.0015140198708627451
2011-01-11,0.0012608347031875643
2011-01-12,-0.001132541489465768
2011-01-13,0.0009335710420866263
2011-01-14,-0.0037651157617141643
2011-01-18,-0.0027255595068494984
2011-01-19,0.0014231847372022028
2011-01-20,0.0008677289578491674
2011-01-21,0.0015380123576142304
2011-01-24,0.0007915570673664643
2011-01-25,0.00044625884082067626
2011-01-26,0.00133067049467182
2011-01-27,0.0021985793598406937
2011-01-28,-0.005048214488286752
2011-01-31,0.000596001747560199
2011-02-01,-0.0017876958070444436
2011-02-02,0.0008786319149402244
2011-02-03,-0.0040048726080190765
2011-02-04,-0.0026663679013810785
2011-02-07,0.0016691702957020008
2011-02-08,0.0002706836040103276
2011-02-09,0.0025143655105505655
2011-02-10,-0.0013527200099090948
2011-02-11,0.00423308832443937
2011-02-14,0.0014014972098638793
2011-02-15,0.00012123812619314675
2011-02-16,-0.0011420558394840976
2011-02-17,-0.000555896511430327
2011-02-18,0.0001052807824919342
2011-02-22,-0.001517360530551977
2011-02-23,0.0030323329237607645
2011-02-24,-0.004665204530735241
2011-02-25,-0.0007285346162815535
2011-02-28,-0.003768846011702038
2011-03-01,0.008068370092441239
2011-03-02,0.0037841230225563066
2011-03-03,0.000503365573570453
2011-03-04,0.0044036260493367065
2011-03-07,0.0016632360089844265
2011-03-08,-0.003545011629128852
2011-03-09,0.0030050781985214367
2011-03-10,0.004508360038125142
2011-03-11,0.0006283856724362395
2011-03-14,0.0030293346500244087
2011-03-15,-0.011301832670102301
2011-03-16,-0.0069516711601889415
2011-03-17,0.0014932665430356165
2011-03-18,0.0022697439167758083
2011-03-21,0.001288509895820537
2011-03-22,0.001725454653983579
2011-03-23,0.0008056170412882991
2011-03-24,-0.005427649581318316
2011-03-25,0.000751482327412322
2011-03-28,-0.0019993430087704056
2011-03-29,-0.0027171302960346706
2011-03-30,-0.002205498522199317
2011-03-31,0.00175346487977111
2011-04-01,-0.0016346378735917623
2011-04-04,0.000561020234045204
2011-04-05,0.0026955367802240417
2011-04-06,-0.0044053807318009935
2011-04-07,0.0019079729001265637
2011-04-08,0.003998242594825211
2011-04-11,-0.004369576026277615
2011-04-12,-0.0015734400775220857
2011-04-13,0.0008472435019580876
2011-04-14,0.0010155035958708204
2011-04-15,-0.002531360152144428
2011-04-18,0.0052416695439832595
2011-04-19,-0.0018105254081763303
2011-04-20,0.0007068578938905883
2011-04-21,1.6994941396933044e-05
2011-04-25,-6.829880327277081e-05
2011-04-26,-0.005237904342113506
2011-04-27,0.008680052151846347
2011-04-28,-0.0011239329531672097
2011-04-29,0.00666601656576301
2011-05-02,-0.00615751548061849
2011-05-03,0.0012665214841227487
2011-05-04,-0.002654435267631504
2011-05-05,-0.0028784095524857964
2011-05-06,0.004086129570920343
2011-05-09,-0.002157092744072505
2011-05-10,-0.0001302505097432328
2011-05-11,0.005123824588813805
2011-05-12,0.0006891954528541125
2011-05-13,0.0025229964209247816
2011-05-16,-0.0037549732925570064
2011-05-17,-0.0035095248745619497
2011-05-18,0.0026165471990695975
2011-05-19,-0.0006480854933504476
2011-05-20,0.0032004343026534785
2011-05-23,0.0007662414746341012
2011-05-24,-0.0014737654622477068
2011-05-25,0.0027625725861362776
2011-05-26,-0.002248237649352458
2011-05-27,0.0010890697675088041
2011-05-31,-0.0056791172715253
2011-06-01,0.004090765773066485
2011-06-02,0.005278110827764078
2011-06-03,-0.0002614854941293324
2011-06-06,5.960671269267199e-06
2011-06-07,0.0008773257035398443
2011-06-08,0.0014618843194899162
2011-06-09,0.0033612816356701648
2011-06-10,-0.004618097225455904
2011-06-13,0.00036934421911686253
2011-06-14,0.007231117303710697
2011-06-15,0.0007850551635235404
2011-06-16,-0.0014964934379502809
2011-06-17,0.004447810171484368
2011-06-20,-0.0010317665814040455
2011-06-21,0.0036193914314000776
2011-06-22,0.0007553275273192511
2011-06-23,-0.0007845469701711721
2011-06-24,0.002039618346620903
2011-06-27,0.0060150349697755765
2011-06-28,-5.8269311423475773e-05
2011-06-29,-0.003275848313089537
2011-06-30,-0.0016700841343065109
2011-07-01,-0.005138447620286725
2011-07-05,0.000823640081675628
2011-07-06,0.0035047800988538503
2011-07-07,2.7432365200250633e-05
2011-07-08,0.002812908570222093
2011-07-11,0.006522013595308775
2011-07-12,0.000388003545631159
2011-07-13,0.006761676818918585
2011-07-14,0.006891130487396478
2011-07-15,0.0010265158348016416
2011-07-18,0.006971142253875054
2011-07-19,0.011152713896454527
2011-07-20,0.0051611128577147706
2011-07-21,-0.002822314218835187
2011-07-22,0.004393092599224539
2011-07-25,0.005725982944104656
2011-07-26,0.003479434029317048
2011-07-27,0.0011902787119641958
2011-07-28,0.00018010450021664626
2011-07-29,-0.005487230576047785
2011-08-01,-0.004491835389149501
2011-08-02,0.0021124157244081024
2011-08-03,-0.0002638299237552171
2011-08-04,-0.01648941800471538
2011-08-05,0.0012384884397982528
2011-08-08,0.009626307484948894
2011-08-09,-0.003910997813781333
2011-08-10,-0.0016055218025936508
2011-08-11,0.002436531258373873
2011-08-12,0.002034837684050183
2011-08-15,0.007718998990329164
2011-08-16,0.0012849685251003938
2011-08-17,5.713206508718276e-05
2011-08-18,-0.005354018539893186
2011-08-19,0.000831018846206947
2011-08-22,0.007064613636163123
2011-08-23,-0.006280204094520915
2011-08-24,-0.009827373424451346
2011-08-25,-0.00012165853376041913
2011-08-26,0.009032104164241321
2011-08-29,0.002467103170695556
2011-08-30,0.009031386382890583
2011-08-31,-0.0008355522956463921
2011-09-01,0.008536920338504062
2011-09-02,-0.0074599476176753655
2011-09-06,-0.005727058468469765
2011-09-07,0.0132197477723913
2011-09-08,-0.005264958134216641
2011-09-09,-0.013521453272684489
2011-09-12,-0.004754418072767101
2011-09-13,0.004408629604371683
2011-09-14,0.002989909762623073
2011-09-15,0.002439740209368718
2011-09-16,0.004246912891846298
2011-09-19,-0.004094649429507038
2011-09-20,-0.00037587200351956395
2011-09-21,-0.017217800005522272
2011-09-22,-0.00834412358962744
2011-09-23,3.6050028523870456e-05
2011-09-26,0.005590720397430057
2011-09-27,0.004552736892862526
2011-09-28,-0.009842069595396729
2011-09-29,0.006775958905625795
2011-09-30,-0.0017481096292525054
2011-10-03,-0.004483515964033243
2011-10-04,-0.002904806144664879
2011-10-05,-0.0009504470259788383
2011-10-06,0.005369463412427657
2011-10-07,-0.006763039035482606
2011-10-10,0.015880236131893828
2011-10-11,-0.005253349801059922
2011-10-12,-0.004785486289609135
2011-10-13,0.004448665413963115
2011-10-14,-0.004367856264500512
2011-10-17,0.0009732682593328311
2011-10-18,0.0010621744818739736
2011-10-19,-0.005065880192242147
2011-10-20,-0.003092804829614361
2011-10-21,0.003475157491552007
2011-10-24,0.006895011573185968
2011-10-25,0.0035594489753444057
2011-10-26,0.0026403853946200366
2011-10-27,-0.0010616993186451287
2011-10-28,0.006073227676046141
2011-10-31,0.019171853273779616
2011-11-01,-0.00917610147123206
2011-11-02,0.006457233986619614
2011-11-03,0.010004708059580944
2011-11-04,-0.001337596333158821
2011-11-07,0.0025490017308698416
2011-11-08,-0.0025515012738513043
2011-11-09,-0.0028072435144639073
2011-11-10,0.003492888227732395
2011-11-11,0.004839212873017857
2011-11-14,0.006423910322171856
2011-11-15,0.0004584702061930818
2011-11-16,-0.0008110244430461224
2011-11-17,-0.008629789736464739
2011-11-18,0.0008817043598607014
2011-11-21,-0.004322712182486042
2011-11-22,-0.0021449024646818856
2011-11-23,-0.010354683750571542
2011-11-25,0.0010449310980610855
2011-11-28,0.004383638063683783
2011-11-29,-5.181343891122409e-05
2011-11-30,0.008399745498251163
2011-12-01,-0.0013262528813534368
2011-12-02,0.0038630658661376292
2011-12-05,-0.005660076910805661
2011-12-06,0.0022711502107700607
2011-12-07,0.0031512500562817305
2011-12-08,0.010073648352104258
2011-12-09,0.0006297657966585947
2011-12-12,-0.00035888597134311963
2011-12-13,-0.0016035507193845973
2011-12-14,-0.002915953002161814
2011-12-15,0.0035865665899812186
2011-12-16,-0.005939453802979021
2011-12-19,-0.0018953373549942503
2011-12-20,0.0014782923342866918
2011-12-21,-0.0042782424620590636
2011-12-22,-0.00046911697968725786
2011-12-23,-0.0009514411638010284
2011-12-27,0.0010994168088384756
2011-12-28,0.0030901999910524546
2011-12-29,0.0019446675002160652
2011-12-30,-0.0008547637661117978
2012-01-03,-0.0007479308663498021
2012-01-04,-0.0009371968775631506
2012-01-05,-0.0002539758930492014
2012-01-06,0.006217774424052918
2012-01-09,-0.000973941751691875
2012-01-10,0.001209994771142151
2012-01-11,0.002986797502773744
2012-01-12,0.0013661274541580436
2012-01-13,-0.00010733630108077968
2012-01-17,-0.0008316789292938818
2012-01-18,0.0006374228445118215
2012-01-19,0.002387616201588264
2012-01-20,-0.005657512038761559
2012-01-23,-0.0043297753508222455
2012-01-24,-0.0008783818621945526
2012-01-25,0.0007413860762277067
2012-01-26,0.005301756364997509
2012-01-27,0.00017960197351526657
2012-01-30,0.0058737523496124305
2012-01-31,-0.004003800700940916
2012-02-01,0.0006783255712073646
2012-02-02,0.0016554054715555134
2012-02-03,-0.004871336943943547
2012-02-06,0.005153140442821518
2012-02-07,-0.004638529736035004
2012-02-08,-1.9356022255987576e-05
2012-02-09,0.0012176080331391468
2012-02-10,0.00830639263823412
2012-02-13,-0.004018524993028879
2012-02-14,0.00613682746221491
2012-02-15,-0.0018662043385478436
2012-02-16,0.0016534409697826957
2012-02-17,-0.0008652619697698676
2012-02-21,0.006011014281073316
2012-02-22,0.00470840811893494
2012-02-23,-0.0009810316637357411
2012-02-24,0.0012761338139141644
2012-02-27,0.00023110634204961917
2012-02-28,0.0039542607037559565
2012-02-29,-0.009988692853635774
2012-03-01,0.002545334813191022
2012-03-02,0.0011454113600179894
2012-03-05,0.0010025798411184529
2012-03-06,0.008243276567509929
2012-03-07,-6.998967475126185e-05
2012-03-08,-0.0020150577556565024
2012-03-09,0.0004913768997797416
2012-03-12,-0.0005783557835525215
2012-03-13,-0.00945532866189499
2012-03-14,-0.003928662410215621
2012-03-15,-0.0020346697088348847
2012-03-16,-0.0013155858188251864
2012-03-19,-0.0009157851165057112
2012-03-20,0.003748984717055499
2012-03-21,0.0018403863400742074
2012-03-22,0.0022948080236228872
2012-03-23,-0.002080562911690547
2012-03-26,-0.0013501292826579884
2012-03-27,-0.0002773430086268885
2012-03-28,0.0021071168348298515
2012-03-29,-0.0014704728683361458
2012-03-30,0.006943603438357744
2012-04-02,-0.0005174149977146853
2012-04-03,0.005972876454334808
2012-04-04,0.011166843270240149
2012-04-05,0.000818979575972212
2012-04-09,-0.012020337876931183
2012-04-10,-0.0048076966289571
2012-04-11,0.004718963731559095
2012-04-12,0.00018041558989587543
2012-04-13,-0.00315871766228972
2012-04-16,-0.0007690030632186964
2012-04-17,-0.0017299802111186788
2012-04-18,0.001395701466219507
2012-04-19,0.0003071446788190917
2012-04-20,-0.002815023787856436
2012-04-23,0.0022515612025826286
2012-04-24,-0.0001364736525194037
2012-04-25,2.5312993238041053e-05
2012-04-26,-0.0008566463687996387
2012-04-27,-0.0019351545538072064
2012-04-30,0.001825690321798466
2012-05-01,-0.0015972587179737434
2012-05-02,0.0029364688172689997
2012-05-03,0.0029039889384921197
2012-05-04,0.0026234467819062192
2012-05-07,-0.00019783128288358904
2012-05-08,-0.0006488743857889823
2012-05-09,0.003401523864952346
2012-05-10,0.0016056393189176521
2012-05-11,-0.0031412933947366946
2012-05-14,-0.0008612799086767012
2012-05-15,0.0012259329113407944
2012-05-16,0.00013266778088234533
2012-05-17,-0.007608098521913609
2012-05-18,-0.0012440708470236829
2012-05-21,4.552425768083302e-05
2012-05-22,0.0022761739629875563
2012-05-23,0.0008844229587493815
2012-05-24,-0.001004050177971288
2012-05-25,-0.0019404603848559047
2012-05-29,0.006048114919099365
2012-05-30,0.006137451696363268
2012-05-31,0.0027059040338139667
2012-06-01,-2.740365503435451e-06
2012-06-04,-0.000767303794255256
2012-06-05,0.0021809262900196243
2012-06-06,0.003625378016324984
2012-06-07,0.0035151871591684995
2012-06-08,-0.0015663076382234084
2012-06-11,0.0031259970587591895
2012-06-12,0.0006022264167975563
2012-06-13,0.004228118541489664
2012-06-14,-0.0011799766919359305
2012-06-15,0.0022468747760052963
2012-06-18,-0.00022046971470513632
2012-06-19,0.004936777179248478
2012-06-20,0.00451525967876884
2012-06-21,0.007123912957759297
2012-06-22,0.0023161234968729827
2012-06-25,-0.00044995889672031235
2012-06-26,0.003010759710969437
2012-06-27,0.0018778821910891757
2012-06-28,0.003206400499769579
2012-06-29,0.003233349506883293
2012-07-02,0.0008212891651981991
2012-07-03,-0.0018940408871349526
2012-07-05,0.0029586488964914288
2012-07-06,-0.0005575552250416089
2012-07-09,-0.0010473833116827023
2012-07-10,0.0009821443044803287
2012-07-11,0.0004649845640638721
2012-07-12,-0.003727647796043572
2012-07-13,0.0017166540310029716
2012-07-16,0.0003031348848323277
2012-07-17,0.0027692234888957723
2012-07-18,-9.134355854871262e-05
2012-07-19,0.004631225031423146
2012-07-20,0.0013359586564058179
2012-07-23,-0.00709527794334449
2012-07-24,-0.002355872265044305
2012-07-25,0.0010128091701169044
2012-07-26,0.00877798145727219
2012-07-27,0.005945682134883799
2012-07-30,0.003358184911666048
2012-07-31,0.0011022190710414563
2012-08-01,-0.0018374884838856555
2012-08-02,0.0004862283510269591
2012-08-03,0.002693521891694379
2012-08-06,0.00015535830008072367
2012-08-07,-0.0018610911941610337
2012-08-08,-0.001898898670094678
2012-08-09,4.9696068915923186e-05
2012-08-10,0.0013040571720936583
2012-08-13,0.0012861453242661476
2012-08-14,0.0006214341387766092
2012-08-15,-0.004876403229214448
2012-08-16,-0.004371425685498164
2012-08-17,0.001900460364361059
2012-08-20,0.0012529886205039718
2012-08-21,-0.0005481923797593445
2012-08-22,0.004524128085737107
2012-08-23,-0.0006092957615729514
2012-08-24,0.0004449242930752971
2012-08-27,-0.0009293243367228354
2012-08-28,-0.0016810505561300666
2012-08-29,0.000450375867893674
2012-08-30,0.0008032208557267796
2012-08-31,-0.0035565130988354805
2012-09-04,-0.001715951121274106
2012-09-05,-0.0006398314528319207
2012-09-06,0.0054750581141726675
2012-09-07,0.0034223270712607622
2012-09-10,-0.001612631106800383
2012-09-11,-0.0024609177103815136
2012-09-12,-0.0046368725872383346
2012-09-13,0.0015403408076870868
2012-09-14,-0.005358904032142959
2012-09-17,0.0016973191793427792
2012-09-18,0.004752001619837966
2012-09-19,0.0033458535234603456
2012-09-20,0.0019707638572872116
2012-09-21,-1.4136609736837228e-05
2012-09-24,-0.0019394514481971404
2012-09-25,-0.0008260499520538842
2012-09-26,-0.0030154174266740176
2012-09-27,0.0008081175126033135
2012-09-28,0.0011085500674808152
2012-10-01,-0.0022710635394135245
2012-10-02,-7.626906616670949e-06
2012-10-03,0.0024438225491407554
2012-10-04,0.0022379362993461254
2012-10-05,-0.0036134104133046106
2012-10-08,0.0037675828195248597
2012-10-09,-0.0021088548402735884
2012-10-10,-0.0001775834262336142
2012-10-11,-0.0005194953716577358
2012-10-12,-0.001427576273513424
2012-10-15,-0.0015925555174520253
2012-10-16,0.0014861635928097457
2012-10-17,-0.007165615519473521
2012-10-18,-0.001038008936999126
2012-10-19,0.005568136332179044
2012-10-22,-0.0006340611524021836
2012-10-23,0.004863620705863097
2012-10-24,0.003701444085443685
2012-10-25,6.873404052185365e-05
2012-10-26,0.001133741103623233
2012-10-31,-0.00047499257002771826
2012-11-01,0.000717189766878941
2012-11-02,7.319758348662399e-05
2012-11-05,-0.0015386301285174424
2012-11-06,0.0046145759397587605
2012-11-07,0.009645440215440563
2012-11-08,-0.005654413047263971
2012-11-09,-0.0016292623126244478
2012-11-12,-0.001348186620291696
2012-11-13,0.0007159553825501864
2012-11-14,0.000668698117186959
2012-11-15,-0.00021722651819041635
2012-11-16,0.00034460129920095187
2012-11-19,0.0025834958422881627
2012-11-20,-0.00048061261953449304
2012-11-21,-8.204082722529154e-05
2012-11-23,-0.003009031965193945
2012-11-26,0.0024941305723006355
2012-11-27,9.0342051923159e-05
2012-11-28,-0.0025786939206984675
2012-11-29,-0.002318289171605075
2012-11-30,0.0007685413481460175
2012-12-03,0.0008680109152641258
2012-12-04,-0.0010664000155611079
2012-12-05,-0.0014766449335169626
2012-12-06,-0.0029945992186598287
2012-12-07,0.001775370386550527
2012-12-10,-0.0012453423063731807
2012-12-11,-0.0013618911831569606
2012-12-12,-0.0018506072531334476
2012-12-13,0.002461922586496367
2012-12-14,-0.0010700302147495914
2012-12-17,0.0021805699408019314
2012-12-18,-0.004579402057138952
2012-12-19,0.0002893509742451718
2012-12-20,-0.001042836812745294
2012-12-21,0.0037896335723504766
2012-12-24,0.0006597843276454708
2012-12-26,0.00013185244025981207
2012-12-27,-0.0022000662615882923
2012-12-28,0.0021169930119190787
2012-12-31,-0.0015772260905341695
2013-01-02,-0.014482095037543859
2013-01-03,-0.0034826908508316075
2013-01-04,-0.0008163648885746426
2013-01-07,0.0011940207762058468
2013-01-08,0.0012176736897141682
2013-01-09,-0.0010552807637517307
2013-01-10,-0.0012629587439095167
2013-01-11,0.0022693448068298048
2013-01-14,-0.0009239248100566575
2013-01-15,-0.0019977750045903197
2013-01-16,0.0012573183235507176
2013-01-17,0.0020330520765619157
2013-01-18,0.0021282674229725646
2013-01-22,0.0007226754023810544
2013-01-23,0.0007513498964430536
2013-01-24,-0.003236139585859335
2013-01-25,-0.004745152763249661
2013-01-28,-0.0005234117200127606
2013-01-29,-0.00262142332716981
2013-01-30,-0.0009389874290528327
2013-01-31,0.0033159050015782064
2013-02-01,-0.005238758859943267
2013-02-04,0.0025408177794172524
2013-02-05,-0.0015382058682152596
2013-02-06,0.0010268646005926665
2013-02-07,0.001243679061740182
2013-02-08,-0.0003185220622096877
2013-02-11,-0.001615711725241774
2013-02-12,-0.001884335723584501
2013-02-13,-0.0006713053315542433
2013-02-14,0.005078460032843743
2013-02-15,0.00433030910882218
2013-02-19,-0.0020740066693795776
2013-02-20,0.006508447897734426
2013-02-21,0.0005955716040558863
2013-02-22,-0.003580238423591714
2013-02-25,-0.0030595695980640157
2013-02-26,-0.0034141394019893976
2013-02-27,-0.0016050205141769265
2013-02-28,0.0003805575376905463
2013-03-01,0.00048659131797072915
2013-03-04,0.0009386370906599072
2013-03-05,-0.0006865113075894898
2013-03-06,1.8125415133103186e-05
2013-03-07,-0.0025935987194916814
2013-03-08,-0.001486489536116982
2013-03-11,0.0007462962724879305
2013-03-12,-0.0001965451256013012
2013-03-13,-0.0006960131034723002
2013-03-14,-0.0013864318490333454
2013-03-15,-0.0015489418480392116
2013-03-18,-7.697896621076562e-05
2013-03-19,-0.00039518362320843366
2013-03-20,0.005023672366124625
2013-03-21,0.0005102342913613702
2013-03-22,0.00018107619229776748
2013-03-25,0.001637204489363423
2013-03-26,0.0003344913455671465
2013-03-27,-0.005853317805210537
2013-03-28,0.0024181061415266955
2013-04-01,-0.004529215584131942
2013-04-02,0.005845443941181919
2013-04-03,-0.006379546321197107
2013-04-04,-0.007174623517963098
2013-04-05,-0.01254654109033541
2013-04-08,0.0040277353763203735
2013-04-09,-1.5174922895370695e-05
2013-04-10,0.005659141696644541
2013-04-11,-0.0013443644539798657
2013-04-12,0.0012605628180215424
2013-04-15,0.030361245030047425
2013-04-16,0.0012423349842981305
2013-04-17,-0.0030911703529758134
2013-04-18,-0.004461873102331509
