terminal_value
100.60864107672784
106.9186611807085
105.36067856387699
106.86264062607923
90.5112564987099
110.41246745024483
115.39129367735075
105.33043521773756
111.48352366916609
99.81798197049763
104.41704484910582
99.03139197745678
115.67550603900193
112.42117921496087
107.14774916998469
109.9347137274788
111.93038636890559
103.42417755946119
109.9574221328034
111.78492300976505
111.93840880020885
104.21114847797077
123.69520220855567
109.10902714196025
115.0827250327159
123.57203642171866
100.2423338367932
103.41903688560559
100.3178665807448
92.71334766940187
103.05474502420479
111.27743238426147
100.70517479990465
94.2392077799031
115.66425488362623
107.96292108710047
101.15499714559932
99.51413534825939
118.16893477785521
105.38183898805896
103.8835392513427
108.24806195776559
110.58016725573273
113.88697524152933
103.64020200071664
104.86116437676867
99.26405124164201
99.91320528623352
98.87265681739746
103.66330083718817
113.46971152353356
116.5584145573455
115.24272709675478
103.93775577241651
102.13630864171202
97.37639374519782
99.52264084220384
113.81999803374451
115.02274808651508
93.80333484811106
106.86179076781777
108.78323570282774
110.28143069472233
106.64676103152777
107.42046701404735
113.47859941712565
121.17331348843388
116.4143216158199
101.33003343798454
92.40188658229313
108.97104479753705
125.96368414396082
113.14093830583944
106.17001531306666
108.54524323403321
127.99151554466256
100.29735526731828
110.76056926612895
94.00262010606086
103.79619309297283
112.69518909113025
107.30604818323339
105.09304533667094
99.4695724227904
106.05192107489117
96.45219967194825
109.73840519199355
115.68497696798946
102.56783413714355
116.92069120351069
105.65447557932471
101.49417542992468
106.96613291689182
100.3055363580283
90.56447920231234
107.42924059168212
98.18736605172671
101.72602110919934
97.51790820171426
99.6174448409851
104.70438530118113
100.18018519482648
114.27651340359864
112.06848542391086
117.77915329530137
115.86167662916029
111.44553605373358
100.25730092463222
112.30116271220894
99.80326861981246
123.04310122666706
99.84985645581573
100.9394330719117
106.76047497879073
107.0215802840987
106.95680490160369
107.54322510907255
108.05894645134326
103.19988322822383
99.31478990378616
112.22789800888597
94.77492266524443
108.10430023670904
110.4592511664004
109.93602023414108
104.79776173021232
101.52772752728232
114.4221446436886
106.56666529494856
116.72383167869319
103.73517876670228
117.23538627796587
107.59832845955025
98.3902584674904
95.09095200653384
110.58335529091163
100.91182210145153
102.09628136361336
94.32061544839561
110.4271100641412
113.16229316031988
114.0416436718746
108.62716936100475
106.38939993191677
105.33320152844207
111.18930145030488
110.88000146633617
102.69881615612623
105.67567501694883
99.10114915748926
104.28174433176432
110.22983808255702
118.40872133951567
105.84901612193968
109.13786774998889
99.61101164278145
96.50235563611638
118.46581794054946
108.45894255974505
112.86039996908372
110.39450420326837
104.55348153008282
105.67473676185728
109.71076560764925
109.92079838548587
117.00210299854793
110.07863920181133
108.80621616049119
100.39307728950146
98.10084731179619
107.09924796314742
97.29505220882693
111.39763536044747
110.4568706026785
106.39876404629935
94.43576360890852
109.59076238091865
110.58148293920856
110.31616124790449
103.54846673483924
107.62691474487443
101.94248869778954
103.6317569548298
108.33005690199754
111.05701443431055
104.11045570498699
109.18578538752998
97.73023316229886
119.54286448273946
105.10609579239534
107.38689784825736
98.55424242029288
114.73736015311401
116.01735866959879
117.47665627577217
106.85558913160536
119.91853862923284
111.75606317808484
97.57218308417782
102.08913207011962
120.68409374018789
107.75500785984254
114.01798022684214
98.37441940150316
113.69720933375471
101.39699038805126
95.25861405857611
106.73017000340883
102.18404716888818
105.2953046218524
99.65561458114084
106.71274951385129
110.57165613031616
100.6955860377543
107.91864254010235
100.93227660154018
117.41428948865513
109.13941898063982
98.24176367552259
105.61587827429054
94.73904627648187
98.73686042090993
109.34318501892535
96.23573841654405
110.46706168652364
112.56869634127492
117.2438073906953
101.34748785407263
96.37149677836874
110.90161995597012
99.93870937405681
104.36050942450673
109.41625853171429
104.9453841883069
97.35219523087007
114.42714402097054
94.23660130585336
99.17880529902232
109.38076531214017
113.37651614889086
112.02692957174968
99.94520922783121
116.32909690303022
106.876031484754
107.67410067227588
103.38457413238167
116.08946376058503
109.40628379841772
121.39085903897062
116.84128934789008
99.3900803110358
92.97709446192817
99.58985207730895
116.38663907364779
99.85457061113289
106.54674724145104
106.76438953252193
105.51215611409266
100.86136304322572
109.7775975878585
103.40582259647388
116.27856665172064
112.83888518526709
105.52893617714471
94.50922992788003
106.23284300695298
107.82417890274196
128.827094774635
99.45283816615064
104.37475243301485
100.56062541616227
112.6867985976843
104.37504069976633
116.2272252901257
108.48630512594504
103.60230408335964
102.20277406456654
112.81351309107029
106.37123845986909
111.13878150607945
106.71271592574453
104.02498804957698
107.79650517761
107.4799587867299
102.82749077685068
110.97463811308988
104.14337078497852
101.64964042627271
110.53389777845237
